experiments_all_line,scenario,scenario_label,domain,language,language_label,lang_id,expected_language,agent_llm,agent_family,normalized_agent_llm,simulation_source,results_json,role,turn_count,target_turn_count,non_target_turn_count,english_turn_count,language_correctness,non_target_share,english_share,detected_lang_proportion,detected_lang_proportion_json
137,l2_tools,L2 Tools,telecom,chinese,ZH,zh,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_zh_tools,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_zh_tools/results.json,user,3199,3195,4,3195,0.99875,0.00125,0.99875,en_0.999|ko_0.001|es_0.000|fr_0.000,"{""en"":0.99875,""es"":0.000313,""fr"":0.000313,""ko"":0.000625}"
138,l2_tools,L2 Tools,telecom,chinese,ZH,zh,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_zh_tools,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_zh_tools/results.json,agent,4202,4116,86,4116,0.979534,0.020466,0.979534,en_0.980|ko_0.019|si_0.001|la_0.000,"{""en"":0.979534,""ko"":0.019277,""la"":0.000238,""si"":0.000952}"
138,l2_tools,L2 Tools,telecom,chinese,ZH,zh,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_zh_tools,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_zh_tools/results.json,user,3954,3954,0,3954,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
139,l2_tools,L2 Tools,telecom,filipino,TL,tl,en,azure/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools/results.json,agent,2928,2928,0,2928,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
139,l2_tools,L2 Tools,telecom,filipino,TL,tl,en,azure/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools/results.json,user,3132,3128,4,3128,0.998723,0.001277,0.998723,en_0.999|ko_0.001,"{""en"":0.998723,""ko"":0.001277}"
140,l2_tools,L2 Tools,telecom,filipino,TL,tl,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools/results.json,agent,3883,3803,80,3803,0.979397,0.020603,0.979397,en_0.979|ko_0.019|si_0.001,"{""en"":0.979397,""ko"":0.019315,""si"":0.001288}"
140,l2_tools,L2 Tools,telecom,filipino,TL,tl,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools/results.json,user,3634,3633,1,3633,0.999725,0.000275,0.999725,en_1.000|ko_0.000,"{""en"":0.999725,""ko"":0.000275}"
141,l2_tools,L2 Tools,telecom,indonesian,ID,id,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_id_tools,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_id_tools/results.json,agent,2839,2839,0,2839,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
141,l2_tools,L2 Tools,telecom,indonesian,ID,id,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_id_tools,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_id_tools/results.json,user,3025,3023,2,3023,0.999339,0.000661,0.999339,en_0.999|fr_0.000|ja_0.000,"{""en"":0.999339,""fr"":0.000331,""ja"":0.000331}"
142,l2_tools,L2 Tools,telecom,indonesian,ID,id,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_id_tools,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_id_tools/results.json,agent,3875,3819,56,3819,0.985548,0.014452,0.985548,en_0.986|ko_0.013|si_0.001,"{""en"":0.985548,""ko"":0.013419,""si"":0.001032}"
142,l2_tools,L2 Tools,telecom,indonesian,ID,id,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_id_tools,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_id_tools/results.json,user,3616,3613,3,3613,0.99917,0.00083,0.99917,en_0.999|ko_0.001,"{""en"":0.99917,""ko"":0.00083}"
143,l2_tools,L2 Tools,telecom,thai,TH,th,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_th_tools/results.json,agent,2769,2769,0,2769,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
143,l2_tools,L2 Tools,telecom,thai,TH,th,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_th_tools/results.json,user,2956,2953,3,2953,0.998985,0.001015,0.998985,en_0.999|ja_0.001|zh_0.000,"{""en"":0.998985,""ja"":0.000677,""zh"":0.000338}"
144,l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools/results.json,agent,3663,3628,35,3628,0.990445,0.009555,0.990445,en_0.990|ko_0.010,"{""en"":0.990445,""ko"":0.009555}"
144,l2_tools,L2 Tools,telecom,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools/results.json,user,3425,3421,4,3421,0.998832,0.001168,0.998832,en_0.999|ko_0.001,"{""en"":0.998832,""ko"":0.001168}"
145,l2_tools,L2 Tools,telecom,tool_mix_2,Mix 2,tool_mix_2,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_bi,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_bi/results.json,agent,2853,2852,1,2852,0.999649,0.000351,0.999649,en_1.000|ja_0.000,"{""en"":0.999649,""ja"":0.000351}"
145,l2_tools,L2 Tools,telecom,tool_mix_2,Mix 2,tool_mix_2,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_bi,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_bi/results.json,user,3054,3053,1,3053,0.999673,0.000327,0.999673,en_1.000|ko_0.000,"{""en"":0.999673,""ko"":0.000327}"
146,l2_tools,L2 Tools,telecom,tool_mix_2,Mix 2,tool_mix_2,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_bi,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_bi/results.json,agent,3907,3844,63,3844,0.983875,0.016125,0.983875,en_0.984|ko_0.016|si_0.001,"{""en"":0.983875,""ko"":0.015613,""si"":0.000512}"
146,l2_tools,L2 Tools,telecom,tool_mix_2,Mix 2,tool_mix_2,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_bi,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_bi/results.json,user,3666,3663,3,3663,0.999182,0.000818,0.999182,en_0.999|ko_0.001,"{""en"":0.999182,""ko"":0.000818}"
147,l2_tools,L2 Tools,telecom,tool_mix_3,Mix 3,tool_mix_3,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri/results.json,agent,2965,2965,0,2965,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
147,l2_tools,L2 Tools,telecom,tool_mix_3,Mix 3,tool_mix_3,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri/results.json,user,3126,3122,4,3122,0.99872,0.00128,0.99872,en_0.999|ca_0.000|es_0.000|fr_0.000|ko_0.000,"{""ca"":0.00032,""en"":0.99872,""es"":0.00032,""fr"":0.00032,""ko"":0.00032}"
148,l2_tools,L2 Tools,telecom,tool_mix_3,Mix 3,tool_mix_3,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri/results.json,agent,3701,3638,63,3638,0.982978,0.017022,0.982978,en_0.983|ko_0.016|si_0.001,"{""en"":0.982978,""ko"":0.015942,""si"":0.001081}"
148,l2_tools,L2 Tools,telecom,tool_mix_3,Mix 3,tool_mix_3,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri/results.json,user,3486,3480,6,3480,0.998279,0.001721,0.998279,en_0.998|ko_0.002,"{""en"":0.998279,""ko"":0.001721}"
149,l2_tools,L2 Tools,telecom,tool_mix_4,Mix 4,tool_mix_4,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth/results.json,agent,2888,2888,0,2888,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
149,l2_tools,L2 Tools,telecom,tool_mix_4,Mix 4,tool_mix_4,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth/results.json,user,3116,3114,2,3114,0.999358,0.000642,0.999358,en_0.999|es_0.000|ko_0.000,"{""en"":0.999358,""es"":0.000321,""ko"":0.000321}"
150,l2_tools,L2 Tools,telecom,tool_mix_4,Mix 4,tool_mix_4,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth/results.json,agent,3675,3621,54,3621,0.985306,0.014694,0.985306,en_0.985|ko_0.013|si_0.002,"{""en"":0.985306,""ko"":0.012789,""si"":0.001905}"
150,l2_tools,L2 Tools,telecom,tool_mix_4,Mix 4,tool_mix_4,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth/results.json,user,3471,3471,0,3471,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
151,l2_tools,L2 Tools,telecom,tool_mix_5,Mix 5,tool_mix_5,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi/results.json,agent,2848,2848,0,2848,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
151,l2_tools,L2 Tools,telecom,tool_mix_5,Mix 5,tool_mix_5,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi/results.json,user,3045,3045,0,3045,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
152,l2_tools,L2 Tools,telecom,tool_mix_5,Mix 5,tool_mix_5,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi/results.json,agent,3782,3722,60,3722,0.984135,0.015865,0.984135,en_0.984|ko_0.015|si_0.001,"{""en"":0.984135,""ko"":0.014807,""si"":0.001058}"
152,l2_tools,L2 Tools,telecom,tool_mix_5,Mix 5,tool_mix_5,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi/results.json,user,3577,3575,2,3575,0.999441,0.000559,0.999441,en_0.999|ko_0.001,"{""en"":0.999441,""ko"":0.000559}"
153,l2_tools,L2 Tools,telecom,vietnamese,VI,vi,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools/results.json,agent,2866,2866,0,2866,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
153,l2_tools,L2 Tools,telecom,vietnamese,VI,vi,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools/results.json,user,3040,3036,4,3036,0.998684,0.001316,0.998684,en_0.999|de_0.000|es_0.000|ko_0.000|ru_0.000,"{""de"":0.000329,""en"":0.998684,""es"":0.000329,""ko"":0.000329,""ru"":0.000329}"
154,l2_tools,L2 Tools,telecom,vietnamese,VI,vi,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools/results.json,agent,4082,4008,74,4008,0.981872,0.018128,0.981872,en_0.982|ko_0.017|si_0.001,"{""en"":0.981872,""ko"":0.017393,""si"":0.000735}"
154,l2_tools,L2 Tools,telecom,vietnamese,VI,vi,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools,data/simulations/l2_tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools/results.json,user,3766,3765,1,3765,0.999734,0.000266,0.999734,en_1.000|ko_0.000,"{""en"":0.999734,""ko"":0.000266}"
