scenario_label,domain,language_label,role,agent_family,task_id,trial,turn_idx,expected_language,detected_language,drift_cause,after_tool_result,excluded_from_agent_language_correctness,previous_other_role_detected_language,text_snippet,simulation_source
L2 Tools,airline,Mix 3,user,qwen3-235b,7,1,3,en,it,early_turn,False,False,en,daiki_muller_1116,data/simulations/2-multilingual-tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri
L2 Tools,airline,Mix 3,user,qwen3-235b,7,2,3,en,it,early_turn,False,False,en,daiki_muller_1116,data/simulations/2-multilingual-tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri
L2 Tools,airline,Mix 4,user,gpt-5-mini,46,2,3,en,ca,early_turn,False,False,en,sophia_silva_7557 yes,data/simulations/2-multilingual-tools/english_tool_experiments_airline_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth
L2 Tools,airline,Mix 4,user,qwen3-235b,7,0,3,en,it,early_turn,False,False,en,daiki_muller_1116,data/simulations/2-multilingual-tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth
L2 Tools,airline,Mix 5,user,qwen3-235b,7,0,3,en,it,early_turn,False,False,en,daiki_muller_1116,data/simulations/2-multilingual-tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi
L2 Tools,airline,Mix 5,user,qwen3-235b,7,1,3,en,it,early_turn,False,False,en,daiki_muller_1116,data/simulations/2-multilingual-tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi
L2 Tools,airline,Mix 5,user,qwen3-235b,7,2,3,en,it,early_turn,False,False,en,daiki_muller_1116,data/simulations/2-multilingual-tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi
L2 Tools,airline,TH,user,qwen3-235b,7,0,3,en,it,early_turn,False,False,en,daiki_muller_1116,data/simulations/2-multilingual-tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools
L2 Tools,airline,TH,user,qwen3-235b,7,2,3,en,it,early_turn,False,False,en,daiki_muller_1116,data/simulations/2-multilingual-tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools
L2 Tools,airline,TL,user,qwen3-235b,7,0,3,en,it,early_turn,False,False,en,daiki_muller_1116,data/simulations/2-multilingual-tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools
L2 Tools,airline,TL,user,qwen3-235b,7,1,3,en,it,early_turn,False,False,en,daiki_muller_1116,data/simulations/2-multilingual-tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools
L2 Tools,airline,TL,user,qwen3-235b,7,2,3,en,it,early_turn,False,False,en,daiki_muller_1116,data/simulations/2-multilingual-tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools
L2 Tools,airline,VI,user,qwen3-235b,7,1,3,en,it,early_turn,False,False,en,daiki_muller_1116,data/simulations/2-multilingual-tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools
L2 Tools,airline,VI,user,qwen3-235b,7,2,3,en,it,early_turn,False,False,en,daiki_muller_1116,data/simulations/2-multilingual-tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools
L2 Domain,airline,ID,agent,gpt-5-mini,0,0,6,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,1,0,18,id,en,transfer_or_system_template,True,False,id,"{""message"":""ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.""}",data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,3,0,12,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,4,0,6,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,5,0,20,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,7,0,12,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,9,0,8,id,en,transfer_or_system_template,True,False,id,"{""message"":""ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.""}",data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,11,0,4,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,19,0,12,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,24,0,4,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,26,0,8,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,28,0,6,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,27,0,10,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,31,0,10,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,34,0,16,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,38,0,15,id,en,transfer_or_system_template,True,False,id,"{""message"":""ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.""}",data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,41,0,20,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,43,0,20,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,45,0,6,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,agent,gpt-5-mini,46,0,10,id,en,transfer_or_system_template,True,False,id,ANDA SEDANG DITRANSFER KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,gpt-5-mini,33,1,27,id,en,transfer_or_system_template,False,False,id,transfer,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,TL,user,gpt-5-mini,12,1,12,tl,en,transfer_or_system_template,False,False,tl,transfer,data/simulations/4-translated/2026-05-16-17-08-16_airline_tl_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,ID,user,gpt-5-mini,38,0,29,id,eo,transfer_or_system_template,False,False,id,Transfer ke agen manusia.,data/simulations/4-translated/2026-05-16-01-37-48_retail_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,ID,user,gpt-5-mini,59,0,19,id,en,transfer_or_system_template,False,False,id,transfer,data/simulations/4-translated/2026-05-16-01-37-48_retail_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,ID,user,gpt-5-mini,113,0,31,id,en,transfer_or_system_template,False,False,id,transfer,data/simulations/4-translated/2026-05-16-01-37-48_retail_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,ID,user,gpt-5-mini,32,1,29,id,en,transfer_or_system_template,False,False,id,transfer,data/simulations/4-translated/2026-05-16-01-37-48_retail_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,ID,user,gpt-5-mini,88,1,27,id,en,transfer_or_system_template,False,False,id,transfer,data/simulations/4-translated/2026-05-16-01-37-48_retail_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,ID,user,gpt-5-mini,12,2,16,id,en,transfer_or_system_template,False,False,id,transfer,data/simulations/4-translated/2026-05-16-01-37-48_retail_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,ID,user,gpt-5-mini,19,2,19,id,en,transfer_or_system_template,False,False,id,transfer,data/simulations/4-translated/2026-05-16-01-37-48_retail_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,ID,user,gpt-5-mini,27,2,20,id,en,transfer_or_system_template,False,False,id,transfer,data/simulations/4-translated/2026-05-16-01-37-48_retail_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,ID,user,gpt-5-mini,46,2,17,id,en,transfer_or_system_template,False,False,id,"Ya, transfer",data/simulations/4-translated/2026-05-16-01-37-48_retail_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,ID,user,gpt-5-mini,74,2,34,id,en,transfer_or_system_template,False,False,id,transfer,data/simulations/4-translated/2026-05-16-01-37-48_retail_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,ID,user,gpt-5-mini,113,2,33,id,eo,transfer_or_system_template,False,False,id,Transfer ke agen manusia,data/simulations/4-translated/2026-05-16-01-37-48_retail_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,TL,user,gpt-5-mini,16,0,33,tl,en,transfer_or_system_template,False,False,tl,Human agent,data/simulations/4-translated/2026-05-18-10-31-10_translated_retail_trial-3_tl_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,TL,user,gpt-5-mini,66,1,31,tl,en,transfer_or_system_template,False,False,tl,ILIPAT SA HUMAN###TRANSFER###,data/simulations/4-translated/2026-05-18-10-31-10_translated_retail_trial-3_tl_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,TL,user,gpt-5-mini,10,2,19,tl,ja,transfer_or_system_template,False,False,tl,"PUTANGINA! GAGO KABA? SINABI KO NA GUSTO KO SA KABILANG ORDER! WAG MO AKO PAKI-ALAMAN NG GANYAN! HINDI AKO SASABAY SA GINAGAWA MO! PAKIKIUSAP, KANINO AKO MAKAKAUSAP NA TAO?! HINDI AKO TUTULOG NGAYONG GABI KUNG HINDI AKO MAKAKAPAGPAKITA NG SINASABI KO! IBALIK MO ANG MGA ORDER SA PARAAN NA SINABI KO! KUNG HINDI, LALABASAN KITA! ###TRANSFER###",data/simulations/4-translated/2026-05-18-10-31-10_translated_retail_trial-3_tl_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,TL,user,gpt-5-mini,31,2,37,tl,en,transfer_or_system_template,False,False,tl,i-transfer,data/simulations/4-translated/2026-05-18-10-31-10_translated_retail_trial-3_tl_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,TL,user,gpt-5-mini,90,2,35,tl,sh,transfer_or_system_template,False,False,tl,ilipat sa human agent###TRANSFER###,data/simulations/4-translated/2026-05-18-10-31-10_translated_retail_trial-3_tl_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,TL,user,qwen3-235b,25,1,19,tl,en,transfer_or_system_template,False,False,tl,ILILIPAT KA SA ISANG HUMAN AGENT. MANGYARING MAGHINTAY.,data/simulations/4-translated/2026-05-20-21-17-35_translated_retail_trial-3_tl_Qwen3-235B-A22B-Instruct-2507-FP8_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,VI,user,gpt-5-mini,70,2,19,vi,en,transfer_or_system_template,False,False,vi,3 ###TRANSFER###,data/simulations/4-translated/2026-05-18-14-30-34_translated_retail_trial-3_vi_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Interaction,airline,ID,agent,gpt-5-mini,7,0,6,id,en,transfer_or_system_template,True,False,id,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,1,0,18,id,en,transfer_or_system_template,True,False,id,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,0,0,8,id,en,transfer_or_system_template,True,False,id,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,4,0,10,id,en,transfer_or_system_template,True,False,id,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,5,0,20,id,en,transfer_or_system_template,True,False,id,"{""message"":""YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.""}",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,6,0,20,id,en,transfer_or_system_template,True,False,id,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,9,0,9,id,en,transfer_or_system_template,False,False,id,A) yes B) transfer You are the most lenient customer service agent I have ever spoken to.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,9,0,12,id,en,transfer_or_system_template,True,False,en,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,8,0,26,id,en,transfer_or_system_template,True,False,tr,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,18,0,51,id,en,transfer_or_system_template,True,False,id,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,26,0,11,id,en,transfer_or_system_template,True,False,id,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,28,0,8,id,en,transfer_or_system_template,True,False,id,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,27,0,29,id,en,transfer_or_system_template,True,False,id,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,36,0,8,id,en,transfer_or_system_template,True,False,id,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,37,0,10,id,en,transfer_or_system_template,True,False,en,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,38,0,12,id,en,transfer_or_system_template,True,False,id,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,39,0,16,id,en,transfer_or_system_template,True,False,id,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,41,0,16,id,en,transfer_or_system_template,True,False,id,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,32,0,25,id,en,transfer_or_system_template,True,False,id,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,46,0,6,id,en,transfer_or_system_template,True,False,id,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,45,0,8,id,en,transfer_or_system_template,True,False,id,YOU ARE BEING TRANSFERRED TO A HUMAN AGENT. PLEASE HOLD ON.,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
